AQS Code	CAMS	TCEQ Region	Reg#	EPA Reg	Site Name	Street Address	Urban Area	Latitude	Longitude	Elevation	Timezone	Params	Activation Date	Deactivation Date	Maintained By	Owned By
484530005		AUSTIN	11	Y	Mollie Dawson School	3001 S 1st &#x28;Mollie Dawson School&#x29; 	NOT IN AN URBAN AREA	30.2361110	-97.7666670	171.0	CENTRAL		01-Jan-1972	24-Jun-1983	TCEQ	TCEQ
484530006		AUSTIN	11	Y	Research Blvd Fire Station	8989 Research Blvd &#x28;Fire Station&#x29; 	NOT IN AN URBAN AREA	30.3469440	-97.7116670	172.0	CENTRAL		01-Jan-1972	24-Jun-1976	TCEQ	TCEQ
484530007		AUSTIN	11	Y	Govalle Fire Station	829 Airport Blvd &#x28;Govalle Fire Station&#x29; 	NOT IN AN URBAN AREA	30.2625000	-97.6944440	172.0	CENTRAL		01-Jan-1972	31-Dec-1976	TCEQ	TCEQ
484530008		AUSTIN	11	Y	Balcones Drive Fire Station	52nd &amp; Balcones Dr &#x28;Fire Station roof&#x29; 	NOT IN AN URBAN AREA	30.3372220	-97.7583330	171.0	CENTRAL		01-Jan-1972	31-Dec-1981	TCEQ	TCEQ
484530010		AUSTIN	11	Y	Ridgetop School	5005 Caswell Ave &#x28;Ridgetop School&#x29; 	AUSTIN, TX	30.3125000	-97.7163890	208.0	CENTRAL		01-Jan-1973	30-Dec-1996	TCEQ	TCEQ
484530011		AUSTIN	11	Y	Hunters Glen	5412 Hunters Glen 	NOT IN AN URBAN AREA	30.2127780	-97.7875000	197.0	CENTRAL		01-Jan-1973	31-Dec-1981	TCEQ	TCEQ
484530012		AUSTIN	11	Y	TACB Headquarters	8520 Shoal Creek &#x28;TACB Hdqtrs&#x29; 	NOT IN AN URBAN AREA	30.3736110	-97.7375000	137.0	CENTRAL		01-Jan-1974	31-Dec-1981	TCEQ	TCEQ
484530013		AUSTIN	11	Y	Lavaca &amp; 17th	Parking Lot at 17th &amp; Lavaca 	NOT IN AN URBAN AREA	30.2763890	-97.7394440	168.0	CENTRAL		01-Jan-1976	31-Dec-1981	TCEQ	TCEQ
484530014	0003	AUSTIN	11	Y	Austin North Hills Drive	3824 North Hills Drive 	AUSTIN, TX	30.3549341	-97.7617374	259.7	CENTRAL	13	01-Jan-1979		TCEQ	TCEQ
484530015		AUSTIN	11	Y	TCEQ-484530015	TNRCC Lead Analytical Laboratory Site 		30.2388890	-97.7027780	174.0	CENTRAL		01-Jan-1979	31-Dec-2001	TCEQ	TCEQ
484530016		AUSTIN	11	Y	Webberville Road	2802 Webberville Road 	AUSTIN, TX	30.2652780	-97.7094440	143.0	CENTRAL		01-Jan-1981	14-Nov-1999	TCEQ	TCEQ
484530017	0032	AUSTIN	11	Y	AUSTIN DOWNTOWN C32	West First &amp; Colorado Streets 	AUSTIN, TX	30.2641670	-97.7461110	0	CENTRAL		01-Jun-1988	19-May-1998	TCEQ	TCEQ
484530020	0038	AUSTIN	11	Y	Austin Audubon Society	12200 Lime Creek Rd 	AUSTIN, TX	30.4831664	-97.8723236	317.0	CENTRAL	11	28-Feb-1997		TCEQ	TCEQ
484530021	0171	AUSTIN	11	Y	Austin Webberville Rd	2600B Webberville Rd 	AUSTIN, TX	30.2632065	-97.7128851	152.0	CENTRAL	93	29-Sep-1999		TCEQ	TCEQ
484530326	0326	AUSTIN	11	N	Zavala Elementary	310 Robert T Martinez Jr Street 	AUSTIN, TX	30.2583319	-97.7203007	146.0	CENTRAL		18-Feb-2009	03-May-2019	TCEQ	TCEQ
484530613	0613	AUSTIN	11	Y	PFLUGERVILLE WASTEWATER	2609 East Pecan Street 		30.4186110	-97.6013890	195.0	CENTRAL		10-Dec-2002	03-Nov-2006	TCEQ	TCEQ
484531001		AUSTIN	11	Y	Camp Croft at Westlake High Road	601 Camp Croft Rd at Westlake High Dr 	NOT IN AN URBAN AREA	30.2827780	-97.8166670	238.0	CENTRAL		01-Jan-1973	31-Dec-1975	TCEQ	TCEQ
484531002		AUSTIN	11	Y	Mount Larson	Mount Larson Tv Transmitter 	NOT IN AN URBAN AREA	30.3194440	-97.8055560	229.0	CENTRAL		01-Jan-1973	31-Dec-1981	TCEQ	TCEQ
484531026	1026	AUSTIN	11	N	Austin 5th Street	2001 East 5th Street 		30.2595060	-97.7209000	146.0	CENTRAL		04-Sep-2014	29-Oct-2015	TCEQ	TCEQ
484531068	1068	AUSTIN	11	Y	Austin North Interstate 35	8912 N IH 35 SVRD SB 	AUSTIN, TX	30.3538399	-97.6915865	205.0	CENTRAL	12	16-Apr-2014		TCEQ	TCEQ
484531603	1603	AUSTIN	11	N	Gorzycki Middle School	7412 Slaughter Lane 		30.2163970	-97.8937440	298.4	CENTRAL		16-Apr-2014	20-Nov-2019	Weston Solutions	Capital Area Council of Governments
484531605	1605	AUSTIN	11	N	St. Edwards University	3001 South Congress 	AUSTIN, TX	30.2285360	-97.7543950	205.0	CENTRAL	10	22-Jan-2016		St. Edwards University	St. Edwards University
484531619	1619	AUSTIN	11	N	CAPCOG East Austin	2401 Holly Street 		30.2500970	-97.7206560	135.6	CENTRAL	11	21-Feb-2020		Weston Solutions	Capital Area Council of Governments
484531633	1633	AUSTIN	11	N	CAPCOG Pflugerville	17912 Becker Farm Rd 		30.4449407	-97.5768227	194.8	CENTRAL	8	24-Jul-2024		AECOM (formerly URS Corp)	Capital Area Council of Governments
484535001	5001, 5002	AUSTIN	11	N	Camp Mabry KATT	Camp Mabry 		30.3136111	-97.7613889	183.0	CENTRAL		15-Sep-1998	20-Jul-2020	National Weather Service	National Weather Service
484535003	5003	AUSTIN	11	N	Austin Bergstrom KAUS	Austin Bergstrom International Airport 	AUSTIN, TX	30.1944444	-97.6700000	152.0	CENTRAL		17-Jun-2004	25-Feb-2022	National Weather Service	National Weather Service
484650002		LAREDO	16	Y	Del Rio Central Fire Station	corner of Losoya &#x28;Central Fire Station&#x29; 	NOT IN AN URBAN AREA	29.3750000	-100.9166670	289.0	CENTRAL		01-Jan-1974	31-Dec-1978	TCEQ	TCEQ
484650003	0321	LAREDO	16	Y	Lake Amistad	4121 Hwy 90 West 	LAREDO, TX	29.4708330	-100.9977780	341.0	CENTRAL		04-Aug-2004	01-Aug-2005	TCEQ	TCEQ
484655017	5017	LAREDO	16	N	Del Rio KDRT	Del Rio International Airport 		29.3727780	-100.9258330	299.0	CENTRAL		01-Aug-2005	25-Feb-2022	National Weather Service	National Weather Service
484690001		CORPUS CHRISTI	14	Y	Victoria Water Treatment Plant	Airline Water Treatment Plant 	NOT IN AN URBAN AREA	28.8205560	-96.9844440	28.0	CENTRAL		01-Jan-1975	01-Jan-1981	TCEQ	TCEQ
484690003	0087	CORPUS CHRISTI	14	Y	Victoria	106 Mockingbird Lane 	VICTORIA, TX	28.8362142	-97.0055253	29.1	CENTRAL	9	01-Apr-1989		TCEQ	TCEQ
484690004	0602	CORPUS CHRISTI	14	N	Victoria Rabbit Run C602	Rabbit Run 		28.7513889	-96.8536111	12.0	CENTRAL		19-Jul-2000	23-Feb-2006	Air Quality Solutions	City of Victoria
484690609	0609	CORPUS CHRISTI	14	N	Inez	559 FM 444 South 		28.8996200	-96.7851300	21.0	CENTRAL		09-Jul-2010	16-Nov-2017	University of Texas at Austin	City of Victoria
484710001		HOUSTON	12	Y	Huntsville Shop Building	7th &amp; Ave I &#x28;Shop Building&#x29; 	NOT IN AN URBAN AREA	30.7233330	-95.5447220	122.0	CENTRAL		01-Jan-1975	01-Jan-1978	TCEQ	TCEQ
484715012	5012	HOUSTON	12	N	Huntsville KUTS	Huntsville Municipal Airport 		30.7552780	-95.5872220	104.0	CENTRAL		01-Aug-2005	03-Oct-2020	National Weather Service	National Weather Service
484730001		HOUSTON	12	Y	Texas Highway Department Yard	Hwy 290 &#x28;TX Hwy Dept Vacant Yard&#x29; 	NOT IN AN URBAN AREA	30.0944440	-96.0658330	72.0	CENTRAL		01-Jan-1990	01-Jan-1991	TCEQ	TCEQ
484790001		LAREDO	16	Y	San Bernardo Avenue	2420 San Bernardo Ave 	NOT IN AN URBAN AREA	27.5250000	-99.5013890	134.0	CENTRAL		01-Jan-1967	31-Dec-1974	TCEQ	TCEQ
484790002		LAREDO	16	Y	USEPA-484790002	100 Convent St &#x28;International Bridge&#x29; 	NOT IN AN URBAN AREA	27.5097220	-99.5172220	140.0	CENTRAL		01-Jan-1967	31-Dec-1972	US EPA National Exposure Research Lab	US EPA National Exposure Research Lab
484790003		LAREDO	16	Y	Fire Station &#x23;1	912 Matamoros &#x28;Fire Station &#x23;1&#x29; 	NOT IN AN URBAN AREA	27.5083330	-99.5138890	135.0	CENTRAL		01-Jan-1971	31-Dec-1973	Laredo-Webb County Health Department	Laredo-Webb County Health Department
484790004		LAREDO	16	Y	Guadelupe	1610 Guadalupe 	NOT IN AN URBAN AREA	27.5086110	-99.4805560	135.0	CENTRAL		01-Jan-1971	31-Dec-1972	Laredo-Webb County Health Department	Laredo-Webb County Health Department
484790005		LAREDO	16	Y	Beulah Masterson School	Beulah Masterson School Hwy US 83 	NOT IN AN URBAN AREA	27.4169440	-99.4791670	137.0	CENTRAL		01-Jan-1971	31-Dec-1973	Laredo-Webb County Health Department	Laredo-Webb County Health Department
484790006		LAREDO	16	Y	Saint Joseph Academy	2020 Marcella St Joseph Academy 	NOT IN AN URBAN AREA	27.5125000	-99.4958330	134.0	CENTRAL		01-Jan-1971	31-Dec-1972	Laredo-Webb County Health Department	Laredo-Webb County Health Department
484790007		LAREDO	16	Y	Highway Department	State Hwy Dept IH35 N 	NOT IN AN URBAN AREA	27.5597220	-99.5002780	135.0	CENTRAL		01-Jan-1971	31-Dec-1972	Laredo-Webb County Health Department	Laredo-Webb County Health Department
484790008		LAREDO	16	Y	Faria School	Faria School 1512 Chicago 	NOT IN AN URBAN AREA	27.5388890	-99.5111110	137.0	CENTRAL		01-Jan-1971	31-Dec-1972	Laredo-Webb County Health Department	Laredo-Webb County Health Department
484790009		LAREDO	16	Y	Fort McIntosh	Fort Mcintosh-Laredo Jr College 	NOT IN AN URBAN AREA	27.5072220	-99.5069440	137.0	CENTRAL		01-Jan-1971	31-Dec-1972	Laredo-Webb County Health Department	Laredo-Webb County Health Department
484790010		LAREDO	16	Y	New Health Building	New Health Bldg 2600 Cedar 	NOT IN AN URBAN AREA	27.5194440	-99.4944440	140.0	CENTRAL		01-Jan-1971	31-Dec-1972	Laredo-Webb County Health Department	Laredo-Webb County Health Department
484790011		LAREDO	16	Y	Fire Station &#x23;5	Bartlett &amp; Stewart Streets &#x28;Fire Station &#x23;5&#x29; 	NOT IN AN URBAN AREA	27.5194440	-99.4736110	135.0	CENTRAL		01-Jan-1971	31-Dec-1972	Laredo-Webb County Health Department	Laredo-Webb County Health Department
484790012		LAREDO	16	Y	Old Health Building	Old Health Building 300 Arkansas 	NOT IN AN URBAN AREA	27.5002780	-99.4669440	137.0	CENTRAL		01-Jan-1971	31-Dec-1972	Laredo-Webb County Health Department	Laredo-Webb County Health Department
484790013		LAREDO	16	Y	North Highway Department	5900 Block North &#x28;Hwy Dept&#x29; 	NOT IN AN URBAN AREA	27.5583330	-99.5002780	134.0	CENTRAL		01-Jan-1976	31-Dec-1981	Laredo-Webb County Health Department	Laredo-Webb County Health Department
484790014		LAREDO	16	Y	Cedar Street	2600 Cedar St 	LAREDO, TX	27.5197220	-99.4900000	152.0	CENTRAL		01-Jan-1983	29-May-1989	TCEQ	TCEQ
484790015		LAREDO	16	Y	Laredo Junior College	Laredo Junior College 	LAREDO, TX	27.5013890	-99.5041670	0	CENTRAL		05-Apr-1990	18-Nov-1995	TCEQ	TCEQ
484790016	0044, 0144	LAREDO	16	Y	Laredo College	West End Washington Street &#x28;corner of Taylor and Crawford Roads&#x29;	LAREDO, TX	27.5079517	-99.5240158		CENTRAL	10	15-Feb-1996		TCEQ	TCEQ
484790017	0066, 0173	LAREDO	16	Y	Laredo Bridge	700 Zaragosa St 	LAREDO, TX	27.5018293	-99.5029862		CENTRAL	92	21-Sep-1999		TCEQ	TCEQ
484790313	0313	LAREDO	16	Y	World Trade Bridge	Mines Road 11601 FM 1472 	LAREDO, TX	27.5995869	-99.5334097		CENTRAL	1	13-Aug-2002		TCEQ	TCEQ
484850001		ABILENE	03	Y	USEPA-484850001	602 Broad 		33.9105560	-98.4958330	288.0	CENTRAL		01-Jan-1961	31-Dec-1980	US EPA National Exposure Research Lab	US EPA National Exposure Research Lab
484850002		ABILENE	03	Y	Third Street	1700 Third Street 	WICHITA FALLS, TX	33.9158330	-98.5055560	291.0	CENTRAL		01-Jan-1967	30-Dec-1996	TCEQ	TCEQ
484850315	0315	ABILENE	03	Y	Wichita Falls	4612 Spanish Trace  &#x28;Rear&#x29; 	WICHITA FALLS, TX	33.8630221	-98.5717882	311.0	CENTRAL		14-Mar-2005	24-Feb-2014	Texas Tech University	TCEQ
484850652	0652	ABILENE	03	N	WICHITA FALLS   TEXAQSII	2395  B  East Hatton Road 	WICHITA FALLS, TX	33.8702780	-98.4597220	301.0	CENTRAL		01-Aug-2005	14-Feb-2007	Dios Dado Environmental	University of Texas at Austin
484851508	1508	ABILENE	03	N	Wichita Falls MWSU	MWSU grounds 		33.8493040	-98.5060960	305.0	CENTRAL	90	19-Dec-2013		AECOM (formerly URS Corp)	North Texas Commission
484910674	0674	AUSTIN	11	N	CAPCOG Round Rock	212 Commerce St 	AUSTIN, TX	30.5327780	-97.6850000	226.0	CENTRAL		02-Jun-2006	31-Oct-2010	Air Quality Solutions	Capital Area Council of Governments
484910690	0690	AUSTIN	11	N	CAPCOG Lake Georgetown	500 Lake Overlook Drive 	AUSTIN, TX	30.6664421	-97.7345790	250.0	CENTRAL	8	20-Sep-2007		Weston Solutions	Capital Area Council of Governments
484911094	1094	AUSTIN	11	N	Jarrell FM 487	4831 Farm to Market 487 	AUSTIN, TX	30.8135939	-97.6824946	257.6	CENTRAL		23-Jul-2020	26-Jun-2024	TCEQ	TCEQ
484911620	1620	AUSTIN	11	N	CAPCOG Round Rock Brushy Creek West	1116 E. Austin Avenue 		30.5138540	-97.6667030	209.0	CENTRAL	9	01-Mar-2021		Weston Solutions	Capital Area Council of Governments
484911629	1629	AUSTIN	11	N	CAPCOG Taylor Murphy Park	1213 Davis Street 		30.5791490	-97.4164620	179.0	CENTRAL	9	04-Apr-2023		Weston Solutions	Capital Area Council of Governments
484916602	6602	AUSTIN	11	N	CAPCOG Hutto College Street	200 College Street 	AUSTIN, TX	30.5457060	-97.5417940	253.0	CENTRAL		18-May-2011	16-Nov-2020	Weston Solutions	Capital Area Council of Governments
484931038	1038	SAN ANTONIO	13	Y	Floresville Hospital Boulevard	1404 Hospital Blvd 	SAN ANTONIO, TX	29.1306980	-98.1480826	123.0	CENTRAL	58	18-Jul-2013		San Antonio Metropolitan Health District	TCEQ
484970001		DALLAS/FORT WORTH	04	Y	Bridgeport Water Filtration Plant	S Hwy 114 &#x28;Water Filtration Plant&#x29; 	NOT IN AN URBAN AREA	33.2191670	-97.7608330	230.0	CENTRAL		01-Jan-1975	26-Dec-1982	TCEQ	TCEQ
484970087		DALLAS/FORT WORTH	04	Y	Decatur Airfield	Decatur Airfield 	NOT IN AN URBAN AREA	33.2533330	-97.5833330	1050.0	CENTRAL		06-May-1987	30-Sep-1987	TCEQ	TCEQ
484970088	0088	DALLAS/FORT WORTH	04	Y	Decatur Thompson	190 E. Thompson St, Unit B 	DALLAS-FORT WORTH, TX	33.2200846	-97.5849920	327.0	CENTRAL	56	06-Oct-2010		AECOM (formerly URS Corp)	North Texas Commission
484971001		DALLAS/FORT WORTH	04	Y	Chico High School	S Hobey St &#x28;Chico High School roof&#x29; 	NOT IN AN URBAN AREA	33.2916670	-97.6597220	280.0	CENTRAL		01-Jan-1983	27-Dec-1984	TCEQ	TCEQ
484971064	1064	DALLAS/FORT WORTH	04	N	Rhome Seven Hills Road	639 CR 4651 	DALLAS-FORT WORTH, TX	33.0440280	-97.4866180	246.0	CENTRAL	56	12-Nov-2012		AECOM (formerly URS Corp)	North Texas Commission
800060001				Y	NE of Ave De La Industria &amp; Thomas Fernandez Intersection	Technical Institute 	EL PASO, TX-NM	31.7186110	-106.3961110	0	CENTRAL		04-Jun-1990	31-Dec-1998	SEMARNAP	Unknown
800060002				Y	Pestalozzi	Peztalozzi School - De La Og 	EL PASO, TX-NM	31.7313890	-106.4288890	0	CENTRAL		04-Jun-1990	18-Jun-2007	SEMARNAP	SEMARNAP
800060003				Y	Zenco	Carretera Pan Americana - Zenith Corp 	EL PASO, TX-NM	31.6380560	-106.4430560	1172.0	CENTRAL		04-Jun-1990	30-Jun-2009	SEMARNAP	SEMARNAP
800060004	0661			Y	CD Juarez Advance	Calle El Cid 	EL PASO, TX-NM	31.6897220	-106.4597220	1173.0	MOUNTAIN		04-Jun-1990	14-Aug-2014	SEMARNAP	SEMARNAP
800060005				Y	Benito Juarez Police Station	Jose Ma Morelos Y Paron 		31.6540000	-106.3545000	1119.8	CENTRAL		01-Jul-2010	25-Sep-2013	City of El Paso Environmental Services Department	EPA/OAQPS/MQAG
800060006	0662			Y	CD Juarez 20 30 Club	Calle Jose Borunda 	EL PASO, TX-NM	31.7355560	-106.4597220	1133.0	MOUNTAIN		22-Jul-1996	19-Nov-2014	SEMARNAP	SEMARNAP
800060007	0663			Y	CD Juarez Delphi	Avenida De La Industria 	EL PASO, TX-NM	31.7122220	-106.3952780	1123.0	MOUNTAIN		28-Feb-1995	03-Dec-2015	SEMARNAP	SEMARNAP
800060010				Y	Presidentia Municipal&#x2f;City Hall	Transvina Y Retes N Second St 	NOT IN AN URBAN AREA	29.5311000	-104.4153000	0	CENTRAL		17-Nov-2003	23-Feb-2004	City of El Paso Environmental Services Department	Unknown
800060011				Y	Ninez Mexicana Juarez	Boulevard Zaragoza 		31.6612700	-106.4542000	1187.0	CENTRAL		12-Aug-2010	25-Sep-2013	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
